667968c53d53642023bdb9b6,虫之预感,狙击手,"",2,无,168,阿利多斯,虫,毒
667968c53d53642023bdb9b7,精神力,穿透,"",2,无,169,叉字蝠,毒,飞行
667968c53d53642023bdb9b8,蓄电,储水,"",2,无,170,灯笼鱼,水,电
667968c53d53642023bdb9b9,蓄电,储水,"",2,无,171,电灯怪,水,电
667968c53d53642023bdb9ba,静电,避雷针,"",2,无,172,皮丘,电,""
667968c53d53642023bdb9bb,迷人之躯,友情防守,"",2,无,173,皮宝宝,妖精,""
667968c53d53642023bdb9bc,迷人之躯,友情防守,"",2,无,174,宝宝丁,一般,妖精
667968c53d53642023bdb9bd,活力,超幸运,"",2,无,175,波克比,妖精,""
667968c53d53642023bdb9be,活力,超幸运,"",2,无,176,波克基古,妖精,飞行
667968c53d53642023bdb9bf,同步,魔法镜,"",2,无,177,天然雀,超能力,飞行
667968c53d53642023bdb9c0,同步,魔法镜,"",2,无,178,天然鸟,超能力,飞行
667968c53d53642023bdb9c1,静电,正电,"",2,无,179,咩利羊,电,""
667968c53d53642023bdb9c2,静电,正电,"",2,无,180,茸茸羊,电,""
667968c53d53642023bdb9c3,静电,正电,"",2,无,181,电龙,电,""
667968c53d53642023bdb9c4,破格,"",超级电龙,2,无,181,电龙超级电龙,电,龙
667968c53d53642023bdb9c5,叶绿素,治愈之心,"",2,无,182,美丽花,草,""
667968c53d53642023bdb9c6,厚脂肪,食草,"",2,无,183,玛力露,水,妖精
667968c53d53642023bdb9c7,厚脂肪,食草,"",2,无,184,玛力露丽,水,妖精
667968c53d53642023bdb9c8,结实,胆怯,"",2,无,185,树才怪,岩石,""
667968c53d53642023bdb9c9,储水,降雨,"",2,无,186,蚊香蛙皇,水,""
667968c53d53642023bdb9ca,叶绿素,穿透,"",2,无,187,毽子草,草,飞行
667968c53d53642023bdb9cb,叶绿素,穿透,"",2,无,188,毽子花,草,飞行
667968c53d53642023bdb9cc,叶绿素,穿透,"",2,无,189,毽子棉,草,飞行
667968c53d53642023bdb9cd,逃跑,连续攻击,"",2,无,190,长尾怪手,一般,""
667968c53d53642023bdb9ce,叶绿素,早起,"",2,无,191,向日种子,草,""
667968c53d53642023bdb9cf,叶绿素,早起,"",2,无,192,向日花怪,草,""
667968c53d53642023bdb9d0,加速,察觉,"",2,无,193,蜻蜻蜓,虫,飞行
667968c53d53642023bdb9d1,湿气,纯朴,"",2,无,194,乌波,水,地面
667968c53d53642023bdb9d2,毒刺,纯朴,帕底亚的样子,2,无,194,乌波帕底亚的样子,毒,地面
667968c53d53642023bdb9d3,湿气,纯朴,"",2,无,195,沼王,水,地面
667968c53d53642023bdb9d4,同步,魔法镜,"",2,无,196,太阳伊布,超能力,""
667968c53d53642023bdb9d5,同步,精神力,"",2,无,197,月亮伊布,恶,""
667968c53d53642023bdb9d6,不眠,恶作剧之心,"",2,无,198,黑暗鸦,恶,飞行
667968c53d53642023bdb9d7,迟钝,再生力,"",2,无,199,呆呆王,水,超能力
667968c53d53642023bdb9d8,怪药,再生力,伽勒尔的样子,2,无,199,呆呆王伽勒尔的样子,毒,超能力
667968c53d53642023bdb9d9,飘浮,"","",2,无,200,梦妖,幽灵,""
667968c53d53642023bdb9da,飘浮,"","",2,无,201,未知图腾,超能力,""
667968c53d53642023bdb9db,踩影,心灵感应,"",2,无,202,果然翁,超能力,""
667968c53d53642023bdb9dc,精神力,食草,"",2,无,203,麒麟奇,一般,超能力
667968c53d53642023bdb9dd,结实,防尘,"",2,无,204,榛果球,虫,""
667968c53d53642023bdb9de,结实,防尘,"",2,无,205,佛烈托斯,虫,钢
667968c53d53642023bdb9df,天恩,胆怯,"",2,无,206,土龙弟弟,一般,""
667968c53d53642023bdb9e0,怪力钳,免疫,"",2,无,207,天蝎,地面,飞行
667968c53d53642023bdb9e1,坚硬脑袋,强行,"",2,无,208,大钢蛇,钢,地面
667968c53d53642023bdb9e2,沙之力,"",超级大钢蛇,2,无,208,大钢蛇超级大钢蛇,钢,地面
667968c53d53642023bdb9e3,威吓,胆怯,"",2,无,209,布鲁,妖精,""
667968c53d53642023bdb9e4,威吓,胆怯,"",2,无,210,布鲁皇,妖精,""
667968c53d53642023bdb9e5,毒刺,威吓,"",2,无,211,千针鱼,水,毒
667968c53d53642023bdb9e6,毒刺,威吓,洗翠的样子,2,无,211,千针鱼洗翠的样子,恶,毒
667968c53d53642023bdb9e7,虫之预感,轻金属,"",2,无,212,巨钳螳螂,虫,钢
667968c53d53642023bdb9e8,技术高手,"",超级巨钳螳螂,2,无,212,巨钳螳螂超级巨钳螳螂,虫,钢
667968c53d53642023bdb9e9,结实,唱反调,"",2,无,213,壶壶,虫,岩石
667968c53d53642023bdb9ea,虫之预感,自信过度,"",2,无,214,赫拉克罗斯,虫,格斗
667968c53d53642023bdb9eb,连续攻击,"",超级赫拉克罗斯,2,无,214,赫拉克罗斯超级赫拉克罗斯,虫,格斗
667968c53d53642023bdb9ec,精神力,顺手牵羊,"",2,无,215,狃拉,恶,冰
667968c53d53642023bdb9ed,精神力,顺手牵羊,洗翠的样子,2,无,215,狃拉洗翠的样子,格斗,毒
667968c53d53642023bdb9ee,捡拾,采蜜,"",2,无,216,熊宝宝,一般,""
667968c53d53642023bdb9ef,毅力,紧张感,"",2,无,217,圈圈熊,一般,""
667968c53d53642023bdb9f0,熔岩铠甲,碎裂铠甲,"",2,无,218,熔岩虫,火,""
667968c53d53642023bdb9f1,熔岩铠甲,碎裂铠甲,"",2,无,219,熔岩蜗牛,火,岩石
667968c53d53642023bdb9f2,迟钝,厚脂肪,"",2,无,220,小山猪,冰,地面
667968c53d53642023bdb9f3,迟钝,厚脂肪,"",2,无,221,长毛猪,冰,地面
667968c53d53642023bdb9f4,活力,再生力,"",2,无,222,太阳珊瑚,水,岩石
667968c53d53642023bdb9f5,碎裂铠甲,咒术之躯,伽勒尔的样子,2,无,222,太阳珊瑚伽勒尔的样子,幽灵,""
667968c53d53642023bdb9f6,活力,心情不定,"",2,无,223,铁炮鱼,水,""
667968c53d53642023bdb9f7,吸盘,心情不定,"",2,无,224,章鱼桶,水,""
667968c53d53642023bdb9f8,干劲,不眠,"",2,无,225,信使鸟,冰,飞行
667968c53d53642023bdb9f9,悠游自如,水幕,"",2,无,226,巨翅飞鱼,水,飞行
667968c53d53642023bdb9fa,锐利目光,碎裂铠甲,"",2,无,227,盔甲鸟,钢,飞行
667968c53d53642023bdb9fb,早起,紧张感,"",2,无,228,戴鲁比,恶,火
667968c53d53642023bdb9fc,早起,紧张感,"",2,无,229,黑鲁加,恶,火
667968c53d53642023bdb9fd,太阳之力,"",超级黑鲁加,2,无,229,黑鲁加超级黑鲁加,恶,火
667968c53d53642023bdb9fe,悠游自如,湿气,"",2,无,230,刺龙王,水,龙
667968c53d53642023bdb9ff,捡拾,沙隐,"",2,无,231,小小象,地面,""
667968c53d53642023bdba00,结实,沙隐,"",2,无,232,顿甲,地面,""
667968c53d53642023bdba01,复制,分析,"",2,无,233,多边兽2型,一般,""
667968c53d53642023bdba02,威吓,食草,"",2,无,234,惊角鹿,一般,""
667968c53d53642023bdba03,我行我素,心情不定,"",2,无,235,图图犬,一般,""
667968c53d53642023bdba04,毅力,干劲,"",2,无,236,无畏小子,格斗,""
667968c53d53642023bdba05,威吓,不屈之心,"",2,无,237,战舞郎,格斗,""
667968c53d53642023bdba06,迟钝,湿润之躯,"",2,无,238,迷唇娃,冰,超能力
667968c53d53642023bdba07,静电,干劲,"",2,无,239,电击怪,电,""
667968c53d53642023bdba08,火焰之躯,干劲,"",2,无,240,鸭嘴宝宝,火,""
667968c53d53642023bdba09,厚脂肪,食草,"",2,无,241,大奶罐,一般,""
667968c53d53642023bdba0a,自然回复,治愈之心,"",2,无,242,幸福蛋,一般,""
667968c53d53642023bdba0b,压迫感,精神力,"",2,无,243,雷公,电,""
667968c53d53642023bdba0c,压迫感,精神力,"",2,无,244,炎帝,火,""
667968c53d53642023bdba0d,压迫感,精神力,"",2,无,245,水君,水,""
667968c53d53642023bdba0e,毅力,沙隐,"",2,无,246,幼基拉斯,岩石,地面
667968c53d53642023bdba0f,蜕皮,"","",2,无,247,沙基拉斯,岩石,地面
667968c53d53642023bdba10,扬沙,紧张感,"",2,无,248,班基拉斯,岩石,恶
667968c53d53642023bdba11,扬沙,"",超级班基拉斯,2,无,248,班基拉斯超级班基拉斯,岩石,恶
667968c53d53642023bdba12,压迫感,多重鳞片,"",2,无,249,洛奇亚,超能力,飞行
667968c53d53642023bdba13,压迫感,再生力,"",2,无,250,凤王,火,飞行
667968c53d53642023bdba14,自然回复,"","",2,无,251,时拉比,超能力,草
667968c53d53642023bdba15,茂盛,轻装,"",3,无,253,森林蜥蜴,草,""
667968c53d53642023bdba16,茂盛,轻装,"",3,无,254,蜥蜴王,草,""
667968c53d53642023bdba17,避雷针,"",超级蜥蜴王,3,无,254,蜥蜴王超级蜥蜴王,草,龙
667968c53d53642023bdba18,猛火,加速,"",3,无,255,火稚鸡,火,""
667968c53d53642023bdba19,猛火,加速,"",3,无,256,力壮鸡,火,格斗
667968c53d53642023bdba1a,猛火,加速,"",3,无,257,火焰鸡,火,格斗
667968c53d53642023bdba1b,加速,"",超级火焰鸡,3,无,257,火焰鸡超级火焰鸡,火,格斗
667968c53d53642023bdba1c,激流,湿气,"",3,无,258,水跃鱼,水,""
667968c53d53642023bdba1d,激流,湿气,"",3,无,259,沼跃鱼,水,地面
667968c53d53642023bdba1e,激流,湿气,"",3,无,260,巨沼怪,水,地面
667968c53d53642023bdba1f,悠游自如,"",超级巨沼怪,3,无,260,巨沼怪超级巨沼怪,水,地面
667968c53d53642023bdba20,逃跑,胆怯,"",3,无,261,土狼犬,恶,""
667968c53d53642023bdba21,威吓,自信过度,"",3,无,262,大狼犬,恶,""
667968c53d53642023bdba22,捡拾,飞毛腿,"",3,无,263,蛇纹熊,一般,""
667968c53d53642023bdba23,捡拾,飞毛腿,伽勒尔的样子,3,无,263,蛇纹熊伽勒尔的样子,恶,一般
667968c53d53642023bdba24,捡拾,飞毛腿,"",3,无,264,直冲熊,一般,""
667968c53d53642023bdba25,捡拾,飞毛腿,伽勒尔的样子,3,无,264,直冲熊伽勒尔的样子,恶,一般
667968c53d53642023bdba26,鳞粉,逃跑,"",3,无,265,刺尾虫,虫,""
667968c53d53642023bdba27,蜕皮,"","",3,无,266,甲壳茧,虫,""
667968c53d53642023bdba28,虫之预感,斗争心,"",3,无,267,狩猎凤蝶,虫,飞行
667968c53d53642023bdba29,蜕皮,"","",3,无,268,盾甲茧,虫,""
667968c53d53642023bdba2a,鳞粉,复眼,"",3,无,269,毒粉蛾,虫,毒
667968c53d53642023bdba2b,悠游自如,我行我素,"",3,无,270,莲叶童子,水,草
667968c53d53642023bdba2c,悠游自如,我行我素,"",3,无,271,莲帽小童,水,草
667968c53d53642023bdba2d,悠游自如,我行我素,"",3,无,272,乐天河童,水,草
667968c53d53642023bdba2e,叶绿素,顺手牵羊,"",3,无,273,橡实果,草,""
667968c53d53642023bdba2f,叶绿素,顺手牵羊,"",3,无,274,长鼻叶,草,恶
667968c53d53642023bdba30,叶绿素,顺手牵羊,"",3,无,275,狡猾天狗,草,恶
667968c53d53642023bdba31,毅力,胆量,"",3,无,276,傲骨燕,一般,飞行
667968c53d53642023bdba32,毅力,胆量,"",3,无,277,大王燕,一般,飞行
667968c53d53642023bdba33,锐利目光,雨盘,"",3,无,278,长翅鸥,水,飞行
667968c53d53642023bdba34,锐利目光,雨盘,"",3,无,279,大嘴鸥,水,飞行
667968c53d53642023bdba35,同步,心灵感应,"",3,无,280,拉鲁拉丝,超能力,妖精
667968c53d53642023bdba36,同步,心灵感应,"",3,无,281,奇鲁莉安,超能力,妖精
667968c53d53642023bdba37,同步,心灵感应,"",3,无,282,沙奈朵,超能力,妖精
667968c53d53642023bdba38,妖精皮肤,"",超级沙奈朵,3,无,282,沙奈朵超级沙奈朵,超能力,妖精
667968c53d53642023bdba39,悠游自如,雨盘,"",3,无,283,溜溜糖球,虫,水
667968c53d53642023bdba3a,威吓,紧张感,"",3,无,284,雨翅蛾,虫,飞行
667968c53d53642023bdba3b,孢子,飞毛腿,"",3,无,285,蘑蘑菇,草,""
667968c53d53642023bdba3c,孢子,技术高手,"",3,无,286,斗笠菇,草,格斗
667968c53d53642023bdba3d,懒惰,"","",3,无,287,懒人獭,一般,""
667968c53d53642023bdba3e,干劲,"","",3,无,288,过动猿,一般,""
