667968c53d53642023bdbd74,糅合树果的粘糕。能提高１只宝可梦的攻击的基础点数。,https://s1.52poke.wiki/wiki/thumb/2/28/Bag_%E8%82%8C%E5%8A%9B%E7%B2%98%E7%B3%95_SV_Sprite.png/30px-Bag_%E8%82%8C%E5%8A%9B%E7%B2%98%E7%B3%95_SV_Sprite.png,Muscle Mochi,きんりょくのもち,肌力粘糕,道具#培养宝可梦的道具
667968c53d53642023bdbd75,糅合树果的粘糕。能提高１只宝可梦的防御的基础点数。,https://s1.52poke.wiki/wiki/thumb/a/a6/Bag_%E6%8A%B5%E6%8A%97%E7%B2%98%E7%B3%95_SV_Sprite.png/30px-Bag_%E6%8A%B5%E6%8A%97%E7%B2%98%E7%B3%95_SV_Sprite.png,Resist Mochi,ていこうのもち,抵抗粘糕,道具#培养宝可梦的道具
667968c53d53642023bdbd76,糅合树果的粘糕。能提高１只宝可梦的特攻的基础点数。,https://s1.52poke.wiki/wiki/thumb/2/2d/Bag_%E6%99%BA%E5%8A%9B%E7%B2%98%E7%B3%95_SV_Sprite.png/30px-Bag_%E6%99%BA%E5%8A%9B%E7%B2%98%E7%B3%95_SV_Sprite.png,Genius Mochi,ちりょくのもち,智力粘糕,道具#培养宝可梦的道具
667968c53d53642023bdbd77,糅合树果的粘糕。能提高１只宝可梦的特防的基础点数。,https://s1.52poke.wiki/wiki/thumb/0/0f/Bag_%E7%B2%BE%E7%A5%9E%E7%B2%98%E7%B3%95_SV_Sprite.png/30px-Bag_%E7%B2%BE%E7%A5%9E%E7%B2%98%E7%B3%95_SV_Sprite.png,Clever Mochi,せいしんのもち,精神粘糕,道具#培养宝可梦的道具
667968c53d53642023bdbd78,糅合树果的粘糕。能提高１只宝可梦的速度的基础点数。,https://s1.52poke.wiki/wiki/thumb/a/a0/Bag_%E7%9E%AC%E5%8F%91%E7%B2%98%E7%B3%95_SV_Sprite.png/30px-Bag_%E7%9E%AC%E5%8F%91%E7%B2%98%E7%B3%95_SV_Sprite.png,Swift Mochi,しゅんぱつのもち,瞬发粘糕,道具#培养宝可梦的道具
667968c53d53642023bdbd79,糅合树果的粘糕。能让宝可梦的基础点数全部消失。,https://s1.52poke.wiki/wiki/thumb/d/d9/Bag_%E5%87%80%E7%A9%BA%E7%B2%98%E7%B3%95_SV_Sprite.png/30px-Bag_%E5%87%80%E7%A9%BA%E7%B2%98%E7%B3%95_SV_Sprite.png,Fresh-Start Mochi,まっさらもち,净空粘糕,道具#培养宝可梦的道具
667968c53d53642023bdbd7a,能让某些特定宝可梦进化的神奇石头。看上去是橙黄色的。,https://s1.52poke.wiki/wiki/thumb/4/42/Bag_%E7%81%AB%E4%B9%8B%E7%9F%B3_SV_Sprite.png/30px-Bag_%E7%81%AB%E4%B9%8B%E7%9F%B3_SV_Sprite.png,Fire Stone,ほのおのいし,火之石,道具#进化道具
667968c53d53642023bdbd7b,能让某些特定宝可梦进化的神奇石头。有着闪电般的花纹。,https://s1.52poke.wiki/wiki/thumb/3/3d/Bag_%E9%9B%B7%E4%B9%8B%E7%9F%B3_SV_Sprite.png/30px-Bag_%E9%9B%B7%E4%B9%8B%E7%9F%B3_SV_Sprite.png,Thunder Stone,かみなりのいし,雷之石,道具#进化道具
667968c53d53642023bdbd7c,能让某些特定宝可梦进化的神奇石头。看上去是澄蓝色的。,https://s1.52poke.wiki/wiki/thumb/a/ad/Bag_%E6%B0%B4%E4%B9%8B%E7%9F%B3_SV_Sprite.png/30px-Bag_%E6%B0%B4%E4%B9%8B%E7%9F%B3_SV_Sprite.png,Water Stone,みずのいし,水之石,道具#进化道具
667968c53d53642023bdbd7d,能让某些特定宝可梦进化的神奇石头。有着叶子般的花纹。,https://s1.52poke.wiki/wiki/thumb/1/1a/Bag_%E5%8F%B6%E4%B9%8B%E7%9F%B3_SV_Sprite.png/30px-Bag_%E5%8F%B6%E4%B9%8B%E7%9F%B3_SV_Sprite.png,Leaf Stone,リーフのいし,叶之石,道具#进化道具
667968c53d53642023bdbd7e,能让某些特定宝可梦进化的神奇石头。像夜空一样乌黑。,https://s1.52poke.wiki/wiki/thumb/8/87/Bag_%E6%9C%88%E4%B9%8B%E7%9F%B3_SV_Sprite.png/30px-Bag_%E6%9C%88%E4%B9%8B%E7%9F%B3_SV_Sprite.png,Moon Stone,つきのいし,月之石,道具#进化道具
667968c53d53642023bdbd7f,能让某些特定宝可梦进化的神奇石头。像太阳一样赤红。,https://s1.52poke.wiki/wiki/thumb/0/0e/Bag_%E6%97%A5%E4%B9%8B%E7%9F%B3_SV_Sprite.png/30px-Bag_%E6%97%A5%E4%B9%8B%E7%9F%B3_SV_Sprite.png,Sun Stone,たいようのいし,日之石,道具#进化道具
667968c53d53642023bdbd80,能让某些特定宝可梦进化的神奇石头。像光芒一样耀眼。,https://s1.52poke.wiki/wiki/thumb/0/09/Bag_%E5%85%89%E4%B9%8B%E7%9F%B3_SV_Sprite.png/30px-Bag_%E5%85%89%E4%B9%8B%E7%9F%B3_SV_Sprite.png,Shiny Stone,ひかりのいし,光之石,道具#进化道具
667968c53d53642023bdbd81,能让某些特定宝可梦进化的神奇石头。像黑夜一般漆黑。,https://s1.52poke.wiki/wiki/thumb/e/e7/Bag_%E6%9A%97%E4%B9%8B%E7%9F%B3_SV_Sprite.png/30px-Bag_%E6%9A%97%E4%B9%8B%E7%9F%B3_SV_Sprite.png,Dusk Stone,やみのいし,暗之石,道具#进化道具
667968c53d53642023bdbd82,能让某些特定宝可梦进化的神奇石头。像眼眸一般光彩动人。,https://s1.52poke.wiki/wiki/thumb/6/66/Bag_%E8%A7%89%E9%86%92%E4%B9%8B%E7%9F%B3_SV_Sprite.png/30px-Bag_%E8%A7%89%E9%86%92%E4%B9%8B%E7%9F%B3_SV_Sprite.png,Dawn Stone,めざめいし,觉醒之石,道具#进化道具
667968c53d53642023bdbd83,能让某些特定宝可梦进化的神奇石头。有着雪花般的花纹。,https://s1.52poke.wiki/wiki/thumb/7/75/Bag_%E5%86%B0%E4%B9%8B%E7%9F%B3_SV_Sprite.png/30px-Bag_%E5%86%B0%E4%B9%8B%E7%9F%B3_SV_Sprite.png,Ice Stone,こおりのいし,冰之石,道具#进化道具
667968c53d53642023bdbd84,这种神奇的苹果可以使特定的宝可梦进化。吃起来非常甜美。,https://s1.52poke.wiki/wiki/thumb/d/d1/Bag_%E7%94%9C%E7%94%9C%E8%8B%B9%E6%9E%9C_SV_Sprite.png/30px-Bag_%E7%94%9C%E7%94%9C%E8%8B%B9%E6%9E%9C_SV_Sprite.png,Sweet Apple,あまーいりんご,甜甜苹果,道具#进化道具
667968c53d53642023bdbd85,这种神奇的苹果可以使特定的宝可梦进化。吃起来酸酸的。,https://s1.52poke.wiki/wiki/thumb/5/52/Bag_%E9%85%B8%E9%85%B8%E8%8B%B9%E6%9E%9C_SV_Sprite.png/30px-Bag_%E9%85%B8%E9%85%B8%E8%8B%B9%E6%9E%9C_SV_Sprite.png,Tart Apple,すっぱいりんご,酸酸苹果,道具#进化道具
667968c53d53642023bdbd86,这个神奇的茶壶可以使特定的宝可梦进化。虽然有破损，但泡出来的茶依旧清香。,https://s1.52poke.wiki/wiki/thumb/5/53/Bag_%E7%A0%B4%E8%A3%82%E7%9A%84%E8%8C%B6%E5%A3%B6_SV_Sprite.png/30px-Bag_%E7%A0%B4%E8%A3%82%E7%9A%84%E8%8C%B6%E5%A3%B6_SV_Sprite.png,Cracked Pot,われたポット,破裂的茶壶,道具#进化道具
667968c53d53642023bdbd87,这个神奇的茶壶可以使特定的宝可梦进化。虽然有缺陷，但泡出来的茶依旧清香。,https://s1.52poke.wiki/wiki/thumb/f/f7/Bag_%E7%BC%BA%E6%8D%9F%E7%9A%84%E8%8C%B6%E5%A3%B6_SV_Sprite.png/30px-Bag_%E7%BC%BA%E6%8D%9F%E7%9A%84%E8%8C%B6%E5%A3%B6_SV_Sprite.png,Chipped Pot,かけたポット,缺损的茶壶,道具#进化道具
667968c53d53642023bdbd88,用伽勒豆蔻枝编织的手环。给伽勒尔地区的呆呆兽戴上，它就会很开心。,https://s1.52poke.wiki/wiki/thumb/8/8e/Bag_%E4%BC%BD%E5%8B%92%E8%B1%86%E8%94%BB%E6%89%8B%E7%8E%AF_SV_Sprite.png/30px-Bag_%E4%BC%BD%E5%8B%92%E8%B1%86%E8%94%BB%E6%89%8B%E7%8E%AF_SV_Sprite.png,Galarica Cuff,ガラナツブレス,伽勒豆蔻手环,道具#进化道具
667968c53d53642023bdbd89,用伽勒豆蔻枝编织的花冠。给伽勒尔地区的呆呆兽戴上，它就会很开心。,https://s1.52poke.wiki/wiki/thumb/8/88/Bag_%E4%BC%BD%E5%8B%92%E8%B1%86%E8%94%BB%E8%8A%B1%E5%9C%88_SV_Sprite.png/30px-Bag_%E4%BC%BD%E5%8B%92%E8%B1%86%E8%94%BB%E8%8A%B1%E5%9C%88_SV_Sprite.png,Galarica Wreath,ガラナツリース,伽勒豆蔻花圈,道具#进化道具
667968c53d53642023bdbd8a,蕴藏着不可思议能量的绳子，能从中感受到某种联系。某种宝可梦们很喜欢它。,https://s1.52poke.wiki/wiki/thumb/b/b4/Bag_%E8%81%94%E7%B3%BB%E7%BB%B3_LA_Sprite.png/30px-Bag_%E8%81%94%E7%B3%BB%E7%BB%B3_LA_Sprite.png,Linking Cord,つながりのヒモ,联系绳,道具#进化道具
667968c53d53642023bdbd8b,破碎后会变得十分锋利，性质类似玻璃的黑石。某种宝可梦很喜欢它。,https://s1.52poke.wiki/wiki/thumb/5/53/Bag_%E9%BB%91%E5%A5%87%E7%9F%B3_SV_Sprite.png/30px-Bag_%E9%BB%91%E5%A5%87%E7%9F%B3_SV_Sprite.png,Black Augurite,くろのきせき,黑奇石,道具#进化道具
667968c53d53642023bdbd8c,质地像是泥土的煤炭块。干燥后也能当成燃料使用。某种宝可梦很喜欢它。,https://s1.52poke.wiki/wiki/thumb/e/ed/Bag_%E6%B3%A5%E7%82%AD%E5%9D%97_SV_Sprite.png/30px-Bag_%E6%B3%A5%E7%82%AD%E5%9D%97_SV_Sprite.png,Peat Block,ピートブロック,泥炭块,道具#进化道具
667968c53d53642023bdbd8d,能让某些特定宝可梦进化的神奇铠甲。蕴含着祝贺的感情。,https://s1.52poke.wiki/wiki/thumb/c/c2/Bag_%E5%BA%86%E7%A5%9D%E4%B9%8B%E9%93%A0_SV_Sprite.png/30px-Bag_%E5%BA%86%E7%A5%9D%E4%B9%8B%E9%93%A0_SV_Sprite.png,Auspicious Armor,イワイノヨロイ,庆祝之铠,道具#进化道具
667968c53d53642023bdbd8e,能让某些特定宝可梦进化的神奇铠甲。蕴含着诅咒的感情。,https://s1.52poke.wiki/wiki/thumb/8/88/Bag_%E5%92%92%E6%9C%AF%E4%B9%8B%E9%93%A0_SV_Sprite.png/30px-Bag_%E5%92%92%E6%9C%AF%E4%B9%8B%E9%93%A0_SV_Sprite.png,Malicious Armor,ノロイノヨロイ,咒术之铠,道具#进化道具
667968c53d53642023bdbd8f,这种神奇的苹果可以使特定的宝可梦进化。富含蜜汁。,https://s1.52poke.wiki/wiki/thumb/5/57/Bag_%E8%9C%9C%E6%B1%81%E8%8B%B9%E6%9E%9C_SV_Sprite.png/30px-Bag_%E8%9C%9C%E6%B1%81%E8%8B%B9%E6%9E%9C_SV_Sprite.png,Syrupy Apple,みついりりんご,蜜汁苹果,道具#进化道具
667968c53d53642023bdbd90,这个神奇的茶碗可以使特定的宝可梦进化。虽然破裂了，但泡出来的茶会很香。,https://s1.52poke.wiki/wiki/thumb/c/c5/Bag_%E5%87%A1%E4%BD%9C%E8%8C%B6%E7%A2%97_SV_Sprite.png/30px-Bag_%E5%87%A1%E4%BD%9C%E8%8C%B6%E7%A2%97_SV_Sprite.png,Unremarkable Teacup,ボンサクのちゃわん,凡作茶碗,道具#进化道具
667968c53d53642023bdbd91,这个神奇的茶碗可以使特定的宝可梦进化。虽然破缺了，但泡出来的茶会很香。,https://s1.52poke.wiki/wiki/thumb/2/26/Bag_%E6%9D%B0%E4%BD%9C%E8%8C%B6%E7%A2%97_SV_Sprite.png/30px-Bag_%E6%9D%B0%E4%BD%9C%E8%8C%B6%E7%A2%97_SV_Sprite.png,Masterpiece Teacup,ケッサクのちゃわん,杰作茶碗,道具#进化道具
667968c53d53642023bdbd92,能让某些特定宝可梦进化的神奇金属。由多个层次叠加而成。,https://s1.52poke.wiki/wiki/thumb/b/b7/Bag_%E5%A4%8D%E5%90%88%E9%87%91%E5%B1%9E_SV_Sprite.png/30px-Bag_%E5%A4%8D%E5%90%88%E9%87%91%E5%B1%9E_SV_Sprite.png,Metal Alloy,ふくごうきんぞく,复合金属,道具#进化道具
667968c53d53642023bdbd93,红色的小碎片。好像是以前制作的某道具的一部分。,https://s1.52poke.wiki/wiki/thumb/0/09/Dream_%E7%BA%A2%E8%89%B2%E7%A2%8E%E7%89%87_Sprite.png/30px-Dream_%E7%BA%A2%E8%89%B2%E7%A2%8E%E7%89%87_Sprite.png,Red Shard,あかいかけら,红色碎片,道具#可交换道具
667968c53d53642023bdbd94,绿色的小碎片。好像是以前制作的某道具的一部分。,https://s1.52poke.wiki/wiki/thumb/b/b2/Dream_%E7%BB%BF%E8%89%B2%E7%A2%8E%E7%89%87_Sprite.png/30px-Dream_%E7%BB%BF%E8%89%B2%E7%A2%8E%E7%89%87_Sprite.png,Green Shard,みどりのかけら,绿色碎片,道具#可交换道具
667968c53d53642023bdbd95,蓝色的小碎片。好像是以前制作的某道具的一部分。,https://s1.52poke.wiki/wiki/thumb/5/50/Dream_%E8%93%9D%E8%89%B2%E7%A2%8E%E7%89%87_Sprite.png/30px-Dream_%E8%93%9D%E8%89%B2%E7%A2%8E%E7%89%87_Sprite.png,Blue Shard,あおいかけら,蓝色碎片,道具#可交换道具
667968c53d53642023bdbd96,黄色的小碎片。好像是以前制作的某道具的一部分。,https://s1.52poke.wiki/wiki/thumb/4/48/Dream_%E9%BB%84%E8%89%B2%E7%A2%8E%E7%89%87_Sprite.png/30px-Dream_%E9%BB%84%E8%89%B2%E7%A2%8E%E7%89%87_Sprite.png,Yellow Shard,きいろいかけら,黄色碎片,道具#可交换道具
667968c53d53642023bdbd97,在浅滩洞穴这地方找到的海盐。,https://s1.52poke.wiki/wiki/thumb/f/fb/Dream_%E6%B5%85%E6%BB%A9%E6%B5%B7%E7%9B%90_Sprite.png/30px-Dream_%E6%B5%85%E6%BB%A9%E6%B5%B7%E7%9B%90_Sprite.png,Shoal Salt,あさせのしお,浅滩海盐,道具#可交换道具
667968c53d53642023bdbd98,在浅滩洞穴这地方找到的贝壳。,https://s1.52poke.wiki/wiki/thumb/8/8b/Dream_%E6%B5%85%E6%BB%A9%E8%B4%9D%E5%A3%B3_Sprite.png/30px-Dream_%E6%B5%85%E6%BB%A9%E8%B4%9D%E5%A3%B3_Sprite.png,Shoal Shell,あさせのかいがら,浅滩贝壳,道具#可交换道具
667968c53d53642023bdbd99,有着美丽心形外形且非常珍稀的鳞片。有些人收到会很高兴。,https://s1.52poke.wiki/wiki/thumb/5/54/Dream_%E5%BF%83%E4%B9%8B%E9%B3%9E%E7%89%87_Sprite.png/30px-Dream_%E5%BF%83%E4%B9%8B%E9%B3%9E%E7%89%87_Sprite.png,Heart Scale,ハートのウロコ,心之鳞片,道具#可交换道具
667968c53d53642023bdbd9a,在这块神奇的玉石里，封存着用于产生释出之力的合众之力。,https://s1.52poke.wiki/wiki/1/14/Bag_%E9%87%8A%E5%87%BA%E4%B9%8B%E7%8E%89_Sprite.png,Pass Orb,デルダマ,释出之玉,道具#可交换道具
667968c53d53642023bdbd9b,可以在圆庆广场开启游乐项目。,https://s1.52poke.wiki/wiki/thumb/f/f0/Dream_%E5%9C%86%E5%BA%86%E7%A5%A8_Sprite.png/30px-Dream_%E5%9C%86%E5%BA%86%E7%A5%A8_Sprite.png,Festival Ticket,フェスチケット,圆庆票,道具#可交换道具
667968c53d53642023bdbd9c,银色的美丽王冠。有些人收到它会很高兴。,https://s1.52poke.wiki/wiki/thumb/6/63/Bag_%E9%93%B6%E8%89%B2%E7%8E%8B%E5%86%A0_SV_Sprite.png/30px-Bag_%E9%93%B6%E8%89%B2%E7%8E%8B%E5%86%A0_SV_Sprite.png,Bottle Cap,ぎんのおうかん,银色王冠,道具#可交换道具
667968c53d53642023bdbd9d,金色的美丽王冠。比银色王冠珍贵。有些人收到它会很高兴。,https://s1.52poke.wiki/wiki/thumb/7/71/Bag_%E9%87%91%E8%89%B2%E7%8E%8B%E5%86%A0_SV_Sprite.png/30px-Bag_%E9%87%91%E8%89%B2%E7%8E%8B%E5%86%A0_SV_Sprite.png,Gold Bottle Cap,きんのおうかん,金色王冠,道具#可交换道具
667968c53d53642023bdbd9e,伽勒尔部分地区生长的伽勒豆蔻这种植物的枝条。可以用来制作某种宝可梦的饰品。,https://s1.52poke.wiki/wiki/thumb/4/42/Bag_%E4%BC%BD%E5%8B%92%E8%B1%86%E8%94%BB%E6%9E%9D_SV_Sprite.png/30px-Bag_%E4%BC%BD%E5%8B%92%E8%B1%86%E8%94%BB%E6%9E%9D_SV_Sprite.png,Galarica Twig,ガラナツのえだ,伽勒豆蔻枝,道具#可交换道具
667968c53d53642023bdbd9f,能够在铠岛找出的珍稀石头。把它送给铠岛的收藏家，就会有好事发生。,https://s1.52poke.wiki/wiki/f/f3/Bag_%E9%93%A0%E7%94%B2%E7%9F%BF%E7%9F%B3_Sprite.png,Armorite Ore,ヨロイこうせき,铠甲矿石,道具#可交换道具
667968c53d53642023bdbda0,能够在王冠雪原找出的珍稀石头。把它送给王冠雪原的收藏家，就会有好事发生。,https://s1.52poke.wiki/wiki/thumb/4/48/Dream_%E6%9E%81%E7%9F%BF%E7%9F%B3_Sprite.png/30px-Dream_%E6%9E%81%E7%9F%BF%E7%9F%B3_Sprite.png,Dynite Ore,マックスこうせき,极矿石,道具#可交换道具
667968c53d53642023bdbda1,能够感受到神秘力量的小碎片。碎片上浮现出了像玫瑰花一样的花纹。,https://s1.52poke.wiki/wiki/thumb/5/59/Dream_%E8%B0%9C%E4%B9%8B%E7%A2%8E%E7%89%87%EF%BC%B3_BDSP_Sprite.png/30px-Dream_%E8%B0%9C%E4%B9%8B%E7%A2%8E%E7%89%87%EF%BC%B3_BDSP_Sprite.png,Mysterious Shard S,なぞのかけらＳ,谜之碎片Ｓ,道具#可交换道具
667968c53d53642023bdbda2,能够感受到神秘力量的大碎片。碎片上浮现出了像玫瑰花一样的花纹。,https://s1.52poke.wiki/wiki/thumb/b/b0/Dream_%E8%B0%9C%E4%B9%8B%E7%A2%8E%E7%89%87%EF%BC%AC_BDSP_Sprite.png/30px-Dream_%E8%B0%9C%E4%B9%8B%E7%A2%8E%E7%89%87%EF%BC%AC_BDSP_Sprite.png,Mysterious Shard L,なぞのかけらＬ,谜之碎片Ｌ,道具#可交换道具
