6686a11e708538039af11503,"
撒出催眠粉，从而让对手陷入睡眠状态。
","催眠粉会使目标陷入睡眠状态。
对草属性、防尘特性、携带防尘护目镜的宝可梦无效。
",https://s1.52poke.wiki/assets/animoves/AniMove079.gif,79,催眠粉,"不是接触类招式
受守住影响
受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11504,"
将对手困在激烈的火焰旋涡中，在４～５回合内进行攻击。
","主页面：束缚（状态）攻击目标造成伤害。使目标陷入束缚状态。束缚状态持续4～5回合，处于束缚状态的宝可梦会持续受到伤害并不能换下。
",https://s1.52poke.wiki/assets/animoves/AniMove083.gif,83,火焰旋涡,"不是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11505,"
向对手发出微弱的电击，从而让对手陷入麻痹状态。
","电磁波会使目标陷入麻痹状态。
电磁波对于属性相性是0倍的目标无效。例如：
电磁波（正常情况下）对地面属性宝可梦无效；
电磁波（一般皮肤）对幽灵属性宝可梦无效。",https://s1.52poke.wiki/assets/animoves/AniMove086.gif,86,电磁波,"不是接触类招式
受守住影响
受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11506,"
在２～３回合内，散落花瓣攻击对手。之后自己会陷入混乱。
","攻击随机一位对手造成伤害。
使用者进入2～3回合花瓣舞状态，期间会继续使用花瓣舞进行攻击，无法使用其他招式、使用道具、替换宝可梦或逃走。
因梦话而使用时，不进入花瓣舞状态。
因守住状态、未命中、属性相性无效等原因而没有产生效果，则解除花瓣舞状态。
花瓣舞状态因回合经过解除时，使用者陷入混乱状态。
神秘守护不会避免该招式带来的混乱。
后续回合的攻击不消耗ＰＰ。
",https://s1.52poke.wiki/assets/animoves/AniMove080.gif,80,花瓣舞,"是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11507,"
向对手劈下暴雷进行攻击。有时会让对手陷入麻痹状态。
","攻击目标造成伤害。
打雷有30%的几率使目标陷入麻痹状态。
在天气为大晴天或大日照状态下，打雷的命中降低至50。在天气为下雨或大雨状态下，打雷一定会命中，除非目标正在使用蓄力的招式并不在场地上。
可以击中处于飞翔状态的宝可梦。
",https://s1.52poke.wiki/assets/animoves/AniMove087.gif,87,打雷,"不是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11508,"
撒出麻痹粉，从而让对手陷入麻痹状态。
","麻痹粉会使目标陷入麻痹状态。
对草属性、防尘特性、携带防尘护目镜的宝可梦无效。
",https://s1.52poke.wiki/assets/animoves/AniMove078.gif,78,麻痹粉,"不是接触类招式
受守住影响
受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11509,"
利用地震的冲击，攻击自己周围所有的宝可梦。
","攻击目标造成伤害。
如果目标处于挖洞状态，威力翻倍。
可以击中处于挖洞状态的宝可梦。
场地处于青草场地时威力下降50%。
",https://s1.52poke.wiki/assets/animoves/AniMove089.gif,89,地震,"不是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1150a,"
第１回合钻入地底，第２回合攻击对手。
","对战中主页面：挖洞（状态）使用挖洞的宝可梦在第一回合潜入地下进行蓄力。进行蓄力时的提示为：“[宝可梦的名字]钻入了地里！”。进行蓄力时不能下达指令。
在第二回合发动招式。攻击目标造成伤害。
蓄力的回合会进行行动判定，成功进行蓄力则消耗ＰＰ。
攻击的回合也会进行行动判定，出现不能行动的情况则招式失败。
在蓄力的回合，消耗携带的强力香草，可以立刻结束蓄力，在当回合发动招式。
对使用挖洞的宝可梦（无论当回合是在进行蓄力或进行攻击）使用突袭可以成功，但是否命中需要另外计算，进行攻击的那回合使用突袭必定未命中。
该招式无法被梦话发动。
对战外在洞穴之类的地点使用，可使主角立即回到洞穴的入口。
第七世代及之后的大部分游戏不再能使用此效果（《晶灿钻石／明亮珍珠》除外）。
",https://s1.52poke.wiki/assets/animoves/AniMove091.gif,91,挖洞,"是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
受王者之证等类似道具影响
可以在对战外使用","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1150b,"
让对手掉落于地裂的裂缝中进行攻击。只要命中就会一击昏厥。
","地裂造成与对手的ＨＰ相同的固定伤害。只要属性相性不为0倍，就能一击造成濒死。
如果自身等级低于目标，招式使用失败。
此招式不使用通常命中判定：
招式的命中等于：(30 + 使用者等级 - 目标等级)%。
命中的概率不会受到命中率和闪避率影响。
锁定状态和无防守特性能够使此招式变成必定命中。此招式对结实特性的宝可梦无效。
此招式对飘浮及食土特性的宝可梦无效。
",https://s1.52poke.wiki/assets/animoves/AniMove090.gif,90,地裂,"不是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1150c,"
让对手陷入剧毒状态。随着回合的推进，中毒伤害会增加。
","剧毒会使目标陷入剧毒状态。
毒属性宝可梦使用这个招式必定命中，即使目标正在使用蓄力的招式并不在场地上。
",https://s1.52poke.wiki/assets/animoves/AniMove092.gif,92,剧毒,"不是接触类招式
受守住影响
受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1150d,"
向对手发送微弱的念力进行攻击。有时会使对手混乱。
","攻击目标造成伤害。
念力有10%的几率使目标陷入混乱状态。
",https://s1.52poke.wiki/assets/animoves/AniMove093.gif,93,念力,"不是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1150e,"
向对手发送强大的念力进行攻击。有时会降低对手的特防。
","攻击目标造成伤害。
10%几率令目标的特防降低1级。
",https://s1.52poke.wiki/assets/animoves/AniMove094.gif,94,精神强念,"不是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1150f,"
施以诱导睡意的暗示，让对手陷入睡眠状态。
","催眠术会使目标陷入睡眠状态。
",https://s1.52poke.wiki/assets/animoves/AniMove095.gif,95,催眠术,"不是接触类招式
受守住影响
受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11510,"
以迅雷不及掩耳之势扑向对手。必定能够先制攻击。
","攻击目标造成伤害。
",https://s1.52poke.wiki/assets/animoves/AniMove098.gif,98,电光一闪,"是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11511,"
唤醒身体深处沉睡的力量，从而提高自己的攻击。
","令使用者的攻击提升1级。
",https://s1.52poke.wiki/assets/animoves/AniMove096.gif,96,瑜伽姿势,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11512,"
让身体放松变得轻盈，以便高速移动。大幅提高自己的速度。
","令使用者的速度提升2级。
",https://s1.52poke.wiki/assets/animoves/AniMove097.gif,97,高速移动,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11513,"
当有后备宝可梦时使用，就可以进行替换。野生的宝可梦使用则会逃走。
","对战中在与训练家对战时使用，将与备战宝可梦进行替换，无视扎根、束缚或无法逃走状态；如果没有备战宝可梦，则招式使用失败。
野生宝可梦使用时，立刻结束对战，视作逃跑。
野生宝可梦处于扎根、束缚或无法逃走状态下使用该招式会失败，除非是幽灵属性或者具有逃跑特性。
群聚对战与闯入对战中，如果野生宝可梦还有其他同伴，使用该招式会失败。
对战外可以传送到最近一次进入过的宝可梦中心。
第七世代及之后的大部分游戏不再能使用此效果（《晶灿钻石／明亮珍珠》除外）。
",https://s1.52poke.wiki/assets/animoves/AniMove100.gif,100,瞬间移动,"不是接触类招式
不受守住影响
不受魔法反射影响
不可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响
可以在对战外使用","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11514,"
如果在使出招式后受到攻击的话，会因愤怒的力量而提高攻击。
","主页面：愤怒（状态）攻击目标造成伤害。
在使用该招式后到下次使用者使用招式之前，每受到一次攻击造成的伤害，使用者的攻击能力提升1级。
",https://s1.52poke.wiki/assets/animoves/AniMove099.gif,99,愤怒,"是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11515,"
显示恐怖幻影，只给予对手和自己等级相同的伤害。
","对目标造成与使用者等级相同的伤害。该招式无法对没有效果的属性的宝可梦造成伤害，但忽略其它属性相克和属性一致加成。
",https://s1.52poke.wiki/assets/animoves/AniMove101.gif,101,黑夜魔影,"不是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11516,"
可以将对手最后使用的招式，在战斗内变成自己的招式。
","对战中招式替换为目标最后使用的招式，ＰＰ改变为5。
如果目标尚未在本场对战中使用招式，或本回合使用招式失败，或自身已经学会目标的招式，模仿会失败。在自身离开对战后，该效果会消失。
模仿一定会命中，除非目标正在使用蓄力的招式并不在场地上。
如果目标的招式为以下招式时，模仿使用失败：
调用其他招式的招式，包括仿效、梦话、挥指、鹦鹉学舌、自然之力、借助、抢先一步
模仿、写生；
变身；
喋喋不休；
打嗝；
庆祝、牵手；
巨兽弹、巨兽斩、极巨炮；
晶光星群；
挣扎；
搭档招式；
Ｚ招式；
极巨招式；
天星队车使用的专属招式。该招式不能被借助或挥指触发，也不能被再来一次强制发动。
对战外学会模仿后升级可以进化为。
学会模仿后升级可以进化为或。
",https://s1.52poke.wiki/assets/animoves/AniMove102.gif,102,模仿,"不是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11517,"
发出不由自主想要捂起耳朵的刺耳声，从而大幅降低对手的防御。
","令目标的防御降低2级。
对隔音特性的宝可梦无效。
该招式无视目标的替身状态。

",https://s1.52poke.wiki/assets/animoves/AniMove103.gif,103,刺耳声,"不是接触类招式
受守住影响
受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11518,"
通过快速移动来制造分身，扰乱对手，从而提高闪避率。
","令使用者的闪避率提升1级。
",https://s1.52poke.wiki/assets/animoves/AniMove104.gif,104,影子分身,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11519,"
让细胞再生，从而回复自己最大ＨＰ的一半。
","自我再生能够回复使用者1⁄2的ＨＰ。在使用者处于回复封锁状态时无法使用。
",https://s1.52poke.wiki/assets/animoves/AniMove105.gif,105,自我再生,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1151a,"
向对手喷出烟或墨汁等，从而降低对手的命中率。
","令目标的命中率降低1级。
",https://s1.52poke.wiki/assets/animoves/AniMove108.gif,108,烟幕,"不是接触类招式
受守住影响
受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1151b,"
蜷缩身体显得很小，从而大幅提高自己的闪避率。
","主页面：变小（状态）令使用者的闪避率提升2级。同时令使用者进入变小状态。
",https://s1.52poke.wiki/assets/animoves/AniMove107.gif,107,变小,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1151c,"
全身使劲，让身体变硬，从而提高自己的防御。
","令使用者的防御提升1级。
",https://s1.52poke.wiki/assets/animoves/AniMove106.gif,106,变硬,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1151d,"
显示奇怪的光，扰乱对手。使对手混乱。
","奇异之光会使目标陷入混乱状态。
",https://s1.52poke.wiki/assets/animoves/AniMove109.gif,109,奇异之光,"不是接触类招式
受守住影响
受魔法反射影响
不可以被抢夺
受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1151e,"
缩入壳里保护身体，从而提高自己的防御。
","令使用者的防御提升1级。
",https://s1.52poke.wiki/assets/animoves/AniMove110.gif,110,缩入壳中,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af1151f,"
制造坚固的壁障，从而大幅提高自己的防御。
","令使用者的防御提升2级。
",https://s1.52poke.wiki/assets/animoves/AniMove112.gif,112,屏障,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11520,"
将身体蜷曲变圆，从而提高自己的防御。
","令使用者的防御提升1级。
进入变圆状态，使用冰球和滚动进行攻击的威力将加倍。
",https://s1.52poke.wiki/assets/animoves/AniMove111.gif,111,变圆,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11521,"
利用神奇的墙壁，在５回合内减弱从对手那里受到的特殊攻击的伤害。
","主页面：光墙（状态）在己方队伍筑起光墙，5回合内处于光墙保护下的宝可梦受到的特殊招式伤害减半。如果己方场上存在多只宝可梦则减轻三分之一。
",https://s1.52poke.wiki/assets/animoves/AniMove113.gif,113,光墙,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11522,"
利用神奇的墙壁，在５回合内减弱从对手那里受到的物理攻击的伤害。
","主页面：反射壁（状态）在己方队伍筑起防护墙，5回合内处于反射壁保护下的宝可梦受到的物理招式伤害减半。如果己方场上存在多只宝可梦则减轻三分之一。
",https://s1.52poke.wiki/assets/animoves/AniMove115.gif,115,反射壁,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11523,"
升起黑雾，将正在场上战斗的全体宝可梦的能力变回原点。
","场上全部宝可梦的能力变化（包括命中率、闪避率）的修正消除。
使用该招式不会被恒净之躯、白色烟雾、金属防护、花幕、怪力钳、健壮胸肌、锐利目光、白雾视作降低能力。
",https://s1.52poke.wiki/assets/animoves/AniMove114.gif,114,黑雾,"不是接触类招式
不受守住影响
不受魔法反射影响
不可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11524,"
深深地吸口气，集中精神。自己的攻击会变得容易击中要害。
","主页面：易中要害（状态）使自身进入易中要害状态。处于易中要害状态的宝可梦的击中要害率上升2级。
",https://s1.52poke.wiki/assets/animoves/AniMove116.gif,116,聚气,"不是接触类招式
不受守住影响
不受魔法反射影响
可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11525,"
在２回合内忍受攻击，受到的伤害会２倍返还给对手。
","主页面：忍耐（状态）进入忍耐状态，2回合内无法使用其它招式、使用道具、交换宝可梦、逃跑。
第三回合以处于忍耐状态期间，上一次使用攻击招式对使用者造成伤害的对手所在场地的宝可梦为目标，对目标造成处于忍耐状态期间受到攻击招式的总伤害×2的伤害。该招式无法对没有效果的属性的宝可梦造成伤害，但忽略其它属性相克和属性一致加成。
忍耐一定会命中，除非目标正在使用蓄力的招式并不在场地上。
该招式不能被梦话发动。
",https://s1.52poke.wiki/assets/animoves/AniMove117.gif,117,忍耐,"是接触类招式
受守住影响
不受魔法反射影响
不可以被抢夺
不受鹦鹉学舌影响
受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
6686a11e708538039af11526,"
挥动手指刺激自己的大脑，从许多的招式中随机使出１个。
","在几乎所有招式中随机选择1个招式并使用。
第一世代，会从除了挥指本身和挣扎外的所有招式中以均等概率选择1个招式并使用；
第二至第八世代，会先排除掉以下所有不能被选择的招式后，从剩下的招式中以均等的概率随机选择1个并使用；
第九世代起，会循环从所有招式中以均等概率选择1个招式，直到选择到可被使用的招式为止。如果循环次数超过500次，将使用拍击。该招式不可以被模仿复制，也不会被借助或梦话发动。
己方最后使用的招式是挥指时，以自己为目标的再来一次使用失败。
使用挥指使出恢复ＨＰ的招式时，将无视回复封锁的影响恢复ＨＰ。
携带节拍器的宝可梦使用挥指，若连续选择到相同的招式，威力提升。
当将挥指变为Ｚ招式后，如果是攻击招式，则将攻击招式变为对应的Ｚ招式；若为变化招式，则将出现的变化招式变为对应的Ｚ招式，但没有任何效果。
不会使出的招式使出其他招式的招式：挥指、梦话、仿效、鹦鹉学舌*、自然之力*、借助*、抢先一步；
变成其他招式的招式：模仿、写生、变身*；
同一回合内准备和攻击的招式：真气拳、鸟嘴加农炮、陷阱甲壳；
防住类招式：守住、看穿、挺住、广域防守、快速防守、掀榻榻米、戏法防守、王者盾牌、尖刺防守、碉堡、拦堵、线阱、火焰守护；
造成万众瞩目状态的招式：看我嘛、愤怒粉、聚光灯；
部分反射类招式：双倍奉还、镜面反射、复仇；
改变其他宝可梦行动顺序的招式：您先请、延后、号令；
造成拍落状态的变化招式：戏法、掉包、传递礼物、渴望、小偷；
部分目前或曾经为配信限定的招式：大声咆哮、Ｖ热焰、庆祝、牵手；
第五世代起，部分新增幻之宝可梦的专用招式：神秘之剑、古老之歌、高科技光炮、钻石风暴、异次元洞、异次元猛攻、蒸汽爆炸、花朵加农炮、暗影偷盗、惊爆大头、等离子闪电拳、钢拳双击、丛林治疗；
第五世代起，部分新增传说的宝可梦的专用招式：冰冻伏特、极寒冷焰、根源波动、断崖之剑、画龙点睛、千箭齐发、千波激荡、自然之怒*、流星闪冲*、暗影之光*、光子喷涌、巨兽斩、巨兽弹、极巨炮、无极光束、暗冥强击、水流连打、雷电囚笼、巨龙威能、雪矛、星碎、冰冷视线、怒火中烧、雷鸣蹴击、阳春风暴、大灾难、全开猛撞、闪电猛冲、晶光星群；
第八世代起，部分新增宝可梦的专用招式：神奇蒸汽、捕兽夹、魂舞烈音爆、鼓击、火焰球、万有引力、苹果酸、破音、假跪真撞、流星突击、装饰、气场轮、怒牛、冷笑话、电光双击、鼠数儿、盐腌、铠农炮、描绘、辣椒精华、喷射拳、甩肉、上菜、愤怒之拳、双光束、强力钻、淘金潮；
搭档招式：电电加速、飘飘坠落、滔滔冲浪、闪闪雷光、活活气泡、麻麻电击、熊熊火爆、哗哗气场、坏坏领域、茁茁炸弹、冰冰霜冻、亮亮风暴、砰砰击破；
游戏剧情对手限定的招式：灼热暴冲、黑暗暴冲、剧毒暴冲、魔法暴冲、格斗暴冲；
花叶蒂（永恒之花）的专用招式：破灭之光；
第八世代起，部分新增的招式：木枝突刺、灵魂冲击、生命水滴、扑击、广域破坏、铁蹄光线、力量转换、大愤慨、复生祈祷、大扫除、断尾、雪景、虫扑、起草、泼冷水；
帮助；
抢夺；
佯攻；
同命；
打嗝；
喋喋不休；
打鼾*；
挣扎；
Ｚ招式；
极巨招式；
在第二、四世代，无法选择自己已经学会的招式；
第八世代起，无法选择当前世代无法在战斗中使用的招式。",https://s1.52poke.wiki/assets/animoves/AniMove118.gif,118,挥指,"不是接触类招式
不受守住影响
不受魔法反射影响
不可以被抢夺
不受鹦鹉学舌影响
不受王者之证等类似道具影响","




对手

 

对手

 

对手


     



     



     


自身

 

同伴

 

同伴

"
