667968c33d53642023bdb49d,0,变为中毒状态时，物理招式的威力会提高。,5,1,137,Toxic Boost,どくぼうそう,中毒激升
667968c33d53642023bdb49e,0,变为灼伤状态时，特殊招式的威力会提高。,5,2,138,Flare Boost,ねつぼうそう,受热激升
667968c33d53642023bdb49f,0,可以多次制作出已被使用掉的树果。,5,9,139,Harvest,しゅうかく,收获
667968c33d53642023bdb4a0,3,读取我方的攻击，并闪避其招式伤害。,5,22,140,Telepathy,テレパシー,心灵感应
667968c33d53642023bdb4a1,0,每一回合，能力中的某项会大幅提高，而某项会降低。,5,8,141,Moody,ムラっけ,心情不定
667968c33d53642023bdb4a2,8,不会受到沙暴的伤害。也不会受到粉末类和孢子类招式的影响。,5,15,142,Overcoat,ぼうじん,防尘
667968c33d53642023bdb4a3,6,只通过接触就有可能让对手变为中毒状态。,5,5,143,Poison Touch,どくしゅ,毒手
667968c33d53642023bdb4a4,7,退回同行队伍后，ＨＰ会少量回复。,5,20,144,Regenerator,さいせいりょく,再生力
667968c33d53642023bdb4a5,9,不会受到防御降低的效果。,5,6,145,Big Pecks,はとむね,健壮胸肌
667968c33d53642023bdb4a6,6,沙暴天气时，速度会提高。,5,4,146,Sand Rush,すなかき,拨沙
667968c33d53642023bdb4a7,1,成为不易受到变化招式攻击的身体。,5,4,147,Wonder Skin,ミラクルスキン,奇迹皮肤
667968c33d53642023bdb4a8,0,如果在最后使出招式，招式的威力会提高。,5,12,148,Analytic,アナライズ,分析
667968c33d53642023bdb4a9,2,假扮成同行队伍中的最后一只宝可梦出场，迷惑对手。,5,0,149,Illusion,イリュージョン,幻觉
667968c33d53642023bdb4aa,0,变身为当前面对的宝可梦。,5,1,150,Imposter,かわりもの,变身者
667968c33d53642023bdb4ab,10,可以穿透对手的壁障或替身进行攻击。,5,16,151,Infiltrator,すりぬけ,穿透
667968c33d53642023bdb4ac,2,被对手接触到后，会将对手变为木乃伊。,5,0,152,Mummy,ミイラ,木乃伊
667968c33d53642023bdb4ad,5,如果打倒对手，就会充满自信，攻击会提高。,5,11,153,Moxie,じしんかじょう,自信过度
667968c33d53642023bdb4ae,4,受到恶属性的招式攻击时，因为正义感，攻击会提高。,5,5,154,Justified,せいぎのこころ,正义之心
667968c33d53642023bdb4af,5,受到恶属性、幽灵属性和虫属性的攻击或威吓时，会因胆怯而速度提高。,5,15,155,Rattled,びびり,胆怯
667968c33d53642023bdb4b0,3,可以不受到由对手使出的变化招式影响，并将其反弹。,5,6,156,Magic Bounce,マジックミラー,魔法镜
667968c33d53642023bdb4b1,11,受到草属性的招式攻击时，不会受到伤害，而是攻击会提高。,5,10,157,Sap Sipper,そうしょく,食草
667968c33d53642023bdb4b2,9,可以率先使出变化招式。,5,10,158,Prankster,いたずらごころ,恶作剧之心
667968c33d53642023bdb4b3,5,沙暴天气时，岩石属性、地面属性和钢属性的招式威力会提高。,5,13,159,Sand Force,すなのちから,沙之力
667968c33d53642023bdb4b4,3,用铁刺给予接触到自己的对手伤害。,5,0,160,Iron Barbs,てつのトゲ,铁刺
667968c33d53642023bdb4b5,0,ＨＰ变为一半以下时，样子会改变。,5,2,161,Zen Mode,ダルマモード,达摩模式
667968c33d53642023bdb4b6,1,自己和同伴的命中率会提高。,5,0,162,Victory Star,しょうりのほし,胜利之星
667968c33d53642023bdb4b7,2,可以不受对手特性的干扰，向对手使出招式。,5,0,163,Turboblaze,ターボブレイズ,涡轮火焰
667968c33d53642023bdb4b8,2,可以不受对手特性的干扰，向对手使出招式。,5,0,164,Teravolt,テラボルテージ,兆级电压
667968c33d53642023bdb4b9,4,我方的草属性宝可梦能力不会降低，也不会变为异常状态。,6,0,166,Flower Veil,フラワーベール,花幕
667968c33d53642023bdb4ba,6,无论是哪种树果，食用后，ＨＰ都会回复。,6,0,167,Cheek Pouch,ほおぶくろ,颊囊
667968c33d53642023bdb4bb,0,变为与自己使出的招式相同的属性。每次出场战斗仅生效一次。,6,7,168,Protean,へんげんじざい,变幻自如
667968c33d53642023bdb4bc,2,对手给予的物理招式的伤害会减半。,6,0,169,Fur Coat,ファーコート,毛皮大衣
667968c33d53642023bdb4bd,1,夺走被自己的招式击中的对手的道具。,6,4,170,Magician,マジシャン,魔术师
667968c33d53642023bdb4be,4,可以防住对手的球和弹类招式。,6,6,171,Bulletproof,ぼうだん,防弹
667968c33d53642023bdb4bf,8,如果被对手降低能力，特攻会大幅提高。,6,7,172,Competitive,かちき,好胜
667968c33d53642023bdb4c0,11,因为颚部强壮，啃咬类招式的威力会提高。,6,0,173,Strong Jaw,がんじょうあご,强壮之颚
667968c33d53642023bdb4c1,3,一般属性的招式会变为冰属性。威力会少量提高。,6,0,174,Refrigerate,フリーズスキン,冰冻皮肤
667968c33d53642023bdb4c2,4,自己和同伴的宝可梦不会变为睡眠状态。,6,5,175,Sweet Veil,スイートベール,甜幕
667968c33d53642023bdb4c3,1,如果使出攻击招式，会变为刀剑形态，如果使出招式“王者盾牌”，会变为盾牌形态。,6,0,176,Stance Change,バトルスイッチ,战斗切换
667968c33d53642023bdb4c4,0,ＨＰ全满时，飞行属性的招式可以率先使出。,6,3,177,Gale Wings,はやてのつばさ,疾风之翼
667968c33d53642023bdb4c5,3,波动和波导类招式的威力会提高。,6,0,178,Mega Launcher,メガランチャー,超级发射器
667968c33d53642023bdb4c6,0,在青草场地时，防御会提高。,6,2,179,Grass Pelt,くさのけがわ,草之毛皮
667968c33d53642023bdb4c7,0,同伴使用道具时，会把自己持有的道具传递给同伴。,6,4,180,Symbiosis,きょうせい,共生
667968c33d53642023bdb4c8,8,接触到对手的招式威力会提高。,6,0,181,Tough Claws,かたいツメ,硬爪
667968c33d53642023bdb4c9,2,一般属性的招式会变为妖精属性。威力会少量提高。,6,1,182,Pixilate,フェアリースキン,妖精皮肤
667968c33d53642023bdb4ca,2,对于用攻击接触到自己的对手，会降低其速度。,6,5,183,Gooey,ぬめぬめ,黏滑
667968c33d53642023bdb4cb,2,一般属性的招式会变为飞行属性。威力会少量提高。,6,0,184,Aerilate,スカイスキン,飞行皮肤
667968c33d53642023bdb4cc,1,亲子俩可以合计攻击２次。,6,0,185,Parental Bond,おやこあい,亲子爱
667968c33d53642023bdb4cd,1,全体的恶属性招式变强。,6,0,186,Dark Aura,ダークオーラ,暗黑气场
667968c33d53642023bdb4ce,1,全体的妖精属性招式变强。,6,0,187,Fairy Aura,フェアリーオーラ,妖精气场
667968c33d53642023bdb4cf,1,让气场的效果发生逆转，降低威力。,6,0,188,Aura Break,オーラブレイク,气场破坏
667968c33d53642023bdb4d0,1,变为不会受到火属性攻击的天气。,6,0,189,Primordial Sea,はじまりのうみ,始源之海
667968c33d53642023bdb4d1,1,变为不会受到水属性攻击的天气。,6,0,190,Desolate Land,おわりのだいち,终结之地
667968c33d53642023bdb4d2,1,变为令飞行属性的弱点消失的天气。,6,0,191,Delta Stream,デルタストリーム,德尔塔气流
667968c33d53642023bdb4d3,1,ＨＰ变为一半时，会慌慌张张逃走，退回同行队伍中。,7,0,193,Wimp Out,にげごし,跃跃欲逃
667968c33d53642023bdb4d4,1,ＨＰ变为一半时，为了回避危险，会退回到同行队伍中。,7,0,194,Emergency Exit,ききかいひ,危险回避
667968c33d53642023bdb4d5,2,受到水属性的招式攻击时，防御会大幅提高。,7,0,195,Water Compaction,みずがため,遇水凝固
667968c33d53642023bdb4d6,2,攻击中毒状态的对手时，必定会击中要害。,7,0,196,Merciless,ひとでなし,不仁不义
667968c33d53642023bdb4d7,1,ＨＰ变为一半时，壳会坏掉，变得有攻击性。,7,0,197,Shields Down,リミットシールド,界限盾壳
667968c33d53642023bdb4d8,2,可以对替换出场的对手以２倍的伤害进行攻击。,7,6,198,Stakeout,はりこみ,蹲守
667968c33d53642023bdb4d9,2,降低自己受到的火属性招式的威力，不会灼伤。,7,0,199,Water Bubble,すいほう,水泡
667968c33d53642023bdb4da,1,钢属性的招式威力会提高。,7,0,200,Steelworker,はがねつかい,钢能力者
667968c33d53642023bdb4db,2,因对手的攻击ＨＰ变为一半时，特攻会提高。,7,0,201,Berserk,ぎゃくじょう,怒火冲天
667968c33d53642023bdb4dc,3,下雪天气时，速度会提高。,7,4,202,Slush Rush,ゆきかき,拨雪
667968c33d53642023bdb4dd,0,可以不接触对手就使出所有的招式。,7,3,203,Long Reach,えんかく,远隔
667968c33d53642023bdb4de,0,所有的声音招式都变为水属性。,7,3,204,Liquid Voice,うるおいボイス,湿润之声
667968c33d53642023bdb4df,1,可以率先使出回复招式。,7,0,205,Triage,ヒーリングシフト,先行治疗
667968c33d53642023bdb4e0,0,一般属性的招式会变为电属性。威力会少量提高。,7,3,206,Galvanize,エレキスキン,电气皮肤
667968c33d53642023bdb4e1,1,电气场地时，速度会变为２倍。,7,0,207,Surge Surfer,サーフテール,冲浪之尾
667968c33d53642023bdb4e2,1,ＨＰ多的时候会聚起来变强。ＨＰ剩余量变少时，群体会分崩离析。,7,0,208,Schooling,ぎょぐん,鱼群
667968c33d53642023bdb4e3,1,通过画皮覆盖住身体，可以防住１次攻击。,7,0,209,Disguise,ばけのかわ,画皮
667968c33d53642023bdb4e4,1,打倒对手时，与训练家的牵绊会增强，自己的攻击、特攻、速度会提高。,7,0,210,Battle Bond,きずなへんげ,牵绊变身
667968c33d53642023bdb4e5,1,ＨＰ变为一半时，细胞们会赶来支援，变为完全体形态。,7,0,211,Power Construct,スワームチェンジ,群聚变形
667968c33d53642023bdb4e6,2,可以使钢属性和毒属性的宝可梦也陷入中毒状态。,7,2,212,Corrosion,ふしょく,腐蚀
667968c33d53642023bdb4e7,1,总是半梦半醒的状态，绝对不会醒来。可以就这么睡着进行攻击。,7,0,213,Comatose,ぜったいねむり,绝对睡眠
667968c33d53642023bdb4e8,1,向对手施加威慑力，使其无法对我方使出先制招式。,7,0,214,Queenly Majesty,じょおうのいげん,女王的威严
667968c33d53642023bdb4e9,1,被对手打倒的时候，会给予对手相当于ＨＰ剩余量的伤害。,7,0,215,Innards Out,とびだすなかみ,飞出的内在物
667968c33d53642023bdb4ea,1,有谁使出跳舞招式时，自己也能就这么接着使出跳舞招式。,7,0,216,Dancer,おどりこ,舞者
667968c33d53642023bdb4eb,1,会提高我方的特殊招式的威力。,7,0,217,Battery,バッテリー,蓄电池
667968c33d53642023bdb4ec,4,会将对手所给予的接触类招式的伤害减半，但火属性招式的伤害会变为２倍。,7,2,218,Fluffy,もふもふ,毛茸茸
667968c33d53642023bdb4ed,1,让对手吓一跳，使其无法对我方使出先制招式。,7,0,219,Dazzling,ビビッドボディ,鲜艳之躯
667968c33d53642023bdb4ee,1,宝可梦每次变为濒死状态时，特攻会提高。,7,0,220,Soul-Heart,ソウルハート,魂心
667968c33d53642023bdb4ef,2,对于用攻击接触到自己的对手，会降低其速度。,7,0,221,Tangling Hair,カーリーヘアー,卷发
667968c33d53642023bdb4f0,1,继承被打倒的同伴的特性，变为相同的特性。,7,0,222,Receiver,レシーバー,接球手
667968c33d53642023bdb4f1,0,继承被打倒的同伴的特性，变为相同的特性。,7,2,223,Power of Alchemy,かがくのちから,化学之力
667968c33d53642023bdb4f2,11,打倒对手的时候，自己最高的那项能力会提高。,7,0,224,Beast Boost,ビーストブースト,异兽提升
667968c33d53642023bdb4f3,1,根据持有的存储碟，自己的属性会改变。,7,0,225,RKS System,ＡＲシステム,ＡＲ系统
667968c33d53642023bdb4f4,1,出场时，会布下电气场地。,7,1,226,Electric Surge,エレキメイカー,电气制造者
667968c33d53642023bdb4f5,1,出场时，会布下精神场地。,7,2,227,Psychic Surge,サイコメイカー,精神制造者
667968c33d53642023bdb4f6,1,出场时，会布下薄雾场地。,7,1,228,Misty Surge,ミストメイカー,薄雾制造者
667968c33d53642023bdb4f7,1,出场时，会布下青草场地。,7,3,229,Grassy Surge,グラスメイカー,青草制造者
667968c33d53642023bdb4f8,1,不会因为对手的招式或特性而被降低能力。,7,0,230,Full Metal Body,メタルプロテクト,金属防护
667968c33d53642023bdb4f9,1,ＨＰ全满时，受到的伤害会变少。,7,0,231,Shadow Shield,ファントムガード,幻影防守
667968c33d53642023bdb4fa,1,受到效果绝佳的攻击时，可以减弱其威力。,7,0,232,Prism Armor,プリズムアーマー,棱镜装甲
667968c33d53642023bdb4fb,1,效果绝佳的攻击，威力会变得更强。,7,0,233,Neuroforce,ブレインフォース,脑核之力
667968c33d53642023bdb4fc,1,首次出场时，防御会提高。,8,0,235,Dauntless Shield,ふくつのたて,不屈之盾
667968c33d53642023bdb4fd,0,变为与自己使出的招式相同的属性。每次出场战斗仅生效一次。,8,3,236,Libero,リベロ,自由者
667968c33d53642023bdb4fe,1,没有携带道具时，会拾取第１个投出后捕捉失败的精灵球。,8,0,237,Ball Fetch,たまひろい,捡球
667968c33d53642023bdb4ff,2,受到攻击后撒下棉絮，降低除自己以外的所有宝可梦的速度。,8,0,238,Cotton Down,わたげ,棉絮
667968c33d53642023bdb500,0,能无视具有吸引对手招式效果的特性或招式的影响。,8,2,239,Propeller Tail,スクリューおびれ,螺旋尾鳍
667968c33d53642023bdb501,0,只反弹自己受到的能力降低效果。,8,1,240,Mirror Armor,ミラーアーマー,镜甲
667968c33d53642023bdb502,1,冲浪或潜水时会叼来猎物。受到伤害时，会吐出猎物进行攻击。,8,0,241,Gulp Missile,うのミサイル,一口导弹
667968c33d53642023bdb503,0,能无视具有吸引对手招式效果的特性或招式的影响。,8,2,242,Stalwart,すじがねいり,坚毅
667968c33d53642023bdb504,3,受到水属性或火属性的招式攻击时，速度会巨幅提高。,8,0,243,Steam Engine,じょうききかん,蒸汽机
667968c33d53642023bdb505,2,声音招式的威力会提高。受到的声音招式伤害会减半。,8,0,244,Punk Rock,パンクロック,庞克摇滚
667968c33d53642023bdb506,2,受到攻击时，会刮起沙暴。,8,0,245,Sand Spit,すなはき,吐沙
667968c33d53642023bdb507,0,由于有冰鳞粉的守护，受到的特殊攻击伤害会减半。,8,2,246,Ice Scales,こおりのりんぷん,冰鳞粉
667968c33d53642023bdb508,3,使树果成熟，效果变为２倍。,8,0,247,Ripen,じゅくせい,熟成
667968c33d53642023bdb509,1,头部的冰会代替自己承受物理攻击，但是样子会改变。下雪时，冰会恢复原状。,8,0,248,Ice Face,アイスフェイス,结冻头
667968c33d53642023bdb50a,1,只要处在相邻位置，招式的威力就会提高。,8,0,249,Power Spot,パワースポット,能量点
667968c33d53642023bdb50b,1,宝可梦的属性会根据场地的状态而变化。,8,0,250,Mimicry,ぎたい,拟态
667968c33d53642023bdb50c,2,出场时，敌方和我方的光墙、反射壁和极光幕的效果会消失。,8,0,251,Screen Cleaner,バリアフリー,除障
667968c33d53642023bdb50d,0,我方的钢属性攻击威力会提高。,8,1,252,Steely Spirit,はがねのせいしん,钢之意志
667968c33d53642023bdb50e,0,受到接触类招式攻击时，双方都会在３回合后变为濒死状态。替换后效果消失。,8,1,253,Perish Body,ほろびのボディ,灭亡之躯
667968c33d53642023bdb50f,2,与使用接触类招式攻击自己的宝可梦互换特性。,8,0,254,Wandering Spirit,さまようたましい,游魂
667968c33d53642023bdb510,1,虽然攻击会提高，但是只能使出一开始所选的招式。,8,0,255,Gorilla Tactics,ごりむちゅう,一猩一意
667968c33d53642023bdb511,3,特性为化学变化气体的宝可梦在场时，场上所有宝可梦的特性效果都会消失或者无法生效。,8,0,256,Neutralizing Gas,かがくへんかガス,化学变化气体
667968c33d53642023bdb512,2,自己和同伴都不会陷入中毒的异常状态。,8,0,257,Pastel Veil,パステルベール,粉彩护幕
667968c33d53642023bdb513,1,每回合结束时会在满腹花纹与空腹花纹之间交替改变样子。,8,0,258,Hunger Switch,はらぺこスイッチ,饱了又饿
667968c33d53642023bdb514,1,有时能比对手先一步行动。,8,0,259,Quick Draw,クイックドロウ,速击
667968c33d53642023bdb515,1,如果使出的是接触到对手的招式，就可以无视守护效果进行攻击。,8,0,260,Unseen Fist,ふかしのこぶし,无形拳
667968c33d53642023bdb516,1,出场时会从贝壳撒药，将我方的能力变化复原。,8,0,261,Curious Medicine,きみょうなくすり,怪药
667968c33d53642023bdb517,1,电属性的招式威力会提高。,8,0,262,Transistor,トランジスタ,电晶体
667968c33d53642023bdb518,1,龙属性的招式威力会提高。,8,0,263,Dragon’s Maw,りゅうのあぎと,龙颚
667968c33d53642023bdb519,1,打倒对手时会用冰冷的声音嘶鸣并提高攻击。,8,0,264,Chilling Neigh,しろのいななき,苍白嘶鸣
667968c33d53642023bdb51a,1,打倒对手时会用恐怖的声音嘶鸣并提高特攻。,8,0,265,Grim Neigh,くろのいななき,漆黑嘶鸣
667968c33d53642023bdb51b,1,兼备蕾冠王的紧张感和雪暴马的苍白嘶鸣这两种特性。,8,0,266,As One,じんばいったい,人马一体
667968c33d53642023bdb51c,1,兼备蕾冠王的紧张感和灵幽马的漆黑嘶鸣这两种特性。,8,0,267,As One,じんばいったい,人马一体
667968c33d53642023bdb51d,1,受到攻击时，会将脚下变成青草场地。,9,0,269,Seed Sower,こぼれダネ,掉出种子
667968c33d53642023bdb51e,3,受到火属性的招式攻击时，攻击会提高，且不会陷入灼伤状态。,9,0,270,Thermal Exchange,ねつこうかん,热交换
667968c33d53642023bdb51f,1,因被对手攻击而ＨＰ变为一半时，会因愤怒降低防御和特防。但攻击、特攻、速度会提高。,9,0,271,Anger Shell,いかりのこうら,愤怒甲壳
667968c33d53642023bdb520,3,因洁净的盐而不会陷入异常状态。会让幽灵属性的招式伤害减半。,9,0,272,Purifying Salt,きよめのしお,洁净之盐
667968c33d53642023bdb521,1,受到火属性的招式攻击时，不会受到伤害，而是会大幅提高防御。,9,0,273,Well-Baked Body,こんがりボディ,焦香之躯
667968c33d53642023bdb522,3,吹起了顺风或受到风的招式攻击时，不会受到伤害，而是会提高攻击。,9,0,274,Wind Rider,かぜのり,乘风
667968c33d53642023bdb523,1,受到威吓时，攻击会提高。让替换宝可梦的招式和道具无效。,9,1,275,Guard Dog,ばんけん,看门犬
667968c33d53642023bdb524,0,岩石属性的招式威力会提高。,9,1,276,Rocky Payload,いわはこび,搬岩
667968c33d53642023bdb525,2,受到风的招式攻击时，会变为充电状态。,9,0,277,Wind Power,ふうりょくでんき,风力发电
667968c33d53642023bdb526,1,回到同行队伍后，会变为全能形态。,9,0,278,Zero to Hero,マイティチェンジ,全能变身
667968c33d53642023bdb527,1,出场时，若我方当中有吃吼霸，就会进入其口中，并从其口中发出指令。,9,0,279,Commander,しれいとう,发号施令
667968c33d53642023bdb528,1,受到伤害时，会变为充电状态。,9,0,280,Electromorphosis,でんきにかえる,电力转换
667968c33d53642023bdb529,10,携带着驱劲能量或天气为晴朗时，数值最高的能力会提高。,9,0,281,Protosynthesis,こだいかっせい,古代活性
667968c33d53642023bdb52a,10,携带着驱劲能量或在电气场地上时，数值最高的能力会提高。,9,0,282,Quark Drive,クォークチャージ,夸克充能
667968c33d53642023bdb52b,1,不会氧化的坚固黄金身躯不会受到对手的变化招式的影响。,9,0,283,Good as Gold,おうごんのからだ,黄金之躯,,,,,
667968c33d53642023bdb52c,1,以能呼唤灾厄的鼎的力量降低除自己以外的宝可梦的特攻。,9,0,284,Vessel of Ruin,わざわいのうつわ,灾祸之鼎,,,,,
667968c33d53642023bdb52d,1,以能呼唤灾厄的剑的力量降低除自己以外的宝可梦的防御。,9,0,285,Sword of Ruin,わざわいのつるぎ,灾祸之剑,,,,,
667968c33d53642023bdb52e,1,以能呼唤灾厄的简的力量降低除自己以外的宝可梦的攻击。,9,0,286,Tablets of Ruin,わざわいのおふだ,灾祸之简,,,,,
667968c33d53642023bdb52f,1,以能呼唤灾厄的勾玉的力量降低除自己以外的宝可梦的特防。,9,0,287,Beads of Ruin,わざわいのたま,灾祸之玉,,,,,
667968c33d53642023bdb530,1,出场时，会将天气变为晴朗。日照强烈时，会通过古代的脉动升高攻击。,9,0,288,Orichalcum Pulse,ひひいろのこどう,绯红脉动,,,,,
667968c33d53642023bdb531,1,出场时，会布下电气场地。处于电气场地时，会通过未来的机关升高特攻。,9,0,289,Hadron Engine,ハドロンエンジン,强子引擎,,,,,
667968c33d53642023bdb532,1,对手的能力提高时，自己也会趁机同样地提高能力。,9,0,290,Opportunist,びんじょう,跟风,,,,,
667968c33d53642023bdb533,1,吃了树果后，会在下一回合结束时从胃反刍出来再吃１次。,9,1,291,Cud Chew,はんすう,反刍,,,,,
667968c33d53642023bdb534,1,提高切割对手的招式的威力。,9,3,292,Sharpness,きれあじ,锋锐,,,,,
667968c33d53642023bdb535,1,出场时，攻击和特攻会按照目前被打倒的同伴数量逐渐提升，被打倒越多，提升越多。,9,0,293,Supreme Overlord,そうだいしょう,大将,,,,,
